Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2021-05-27,2021,5,27,Thursday,21,2021-21,2888.75,2888.75,2642.61,2736.49,33373635283,2736.49,-5.269,2930.246428571428,2840.9762
2021-05-28,2021,5,28,Friday,21,2021-21,2742.47,2761.36,2336.36,2419.91,39999114805,2419.91,-11.569,2811.7357142857145,2847.6030000000005
2021-05-29,2021,5,29,Saturday,21,2021-21,2414.07,2566.94,2208.49,2279.51,33773720220,2279.51,-5.802,2714.6921428571427,2851.7509999999997
2021-05-30,2021,5,30,Sunday,22,2021-22,2278.29,2472.19,2188.83,2390.31,25876619428,2390.31,4.86,2629.1778571428576,2856.8383999999996
2021-05-31,2021,5,31,Monday,22,2021-22,2387.2,2715.85,2279.51,2714.95,31007383150,2714.95,13.582,2588.6457142857143,2867.9842
2021-06-01,2021,6,1,Tuesday,22,2021-22,2707.56,2739.74,2531.16,2633.52,27363223090,2633.52,-2.999,2535.3207142857145,2877.8676
2021-06-02,2021,6,2,Wednesday,22,2021-22,2634.46,2801.39,2555.4,2706.12,27723267359,2706.12,2.757,2552.852142857143,2886.0062
2021-06-03,2021,6,3,Thursday,22,2021-22,2708.38,2891.25,2667.68,2855.13,30038207402,2855.13,5.506,2557.912142857143,2894.4067999999997
2021-06-04,2021,6,4,Friday,22,2021-22,2857.17,2857.17,2562.64,2688.2,34173841611,2688.2,-5.847,2576.3107142857143,2897.7884000000004
2021-06-05,2021,6,5,Saturday,22,2021-22,2691.62,2817.48,2558.23,2630.58,30496672724,2630.58,-2.143,2600.23,2901.761
2021-06-06,2021,6,6,Sunday,23,2021-23,2629.75,2743.44,2616.16,2715.09,25311639414,2715.09,3.213,2643.480714285714,2909.1648
2021-06-07,2021,6,7,Monday,23,2021-23,2713.05,2845.19,2584.0,2590.26,30600111277,2590.26,-4.598,2639.671428571429,2916.2272
2021-06-08,2021,6,8,Tuesday,23,2021-23,2594.6,2620.85,2315.55,2517.44,41909736778,2517.44,-2.811,2626.1578571428577,2923.2522
2021-06-09,2021,6,9,Wednesday,23,2021-23,2510.2,2625.07,2412.2,2608.27,36075832186,2608.27,3.608,2606.1271428571426,2928.8133999999995
2021-06-10,2021,6,10,Thursday,23,2021-23,2611.14,2619.96,2435.4,2471.52,28753626390,2471.52,-5.243,2587.200714285714,2930.9488
2021-06-11,2021,6,11,Friday,23,2021-23,2472.86,2495.41,2326.87,2353.77,24832564195,2353.77,-4.764,2582.4764285714286,2929.9534000000003
2021-06-12,2021,6,12,Saturday,23,2021-23,2354.75,2447.23,2265.76,2372.48,25724364410,2372.48,0.795,2589.117142857143,2930.1312
2021-06-13,2021,6,13,Sunday,24,2021-24,2372.69,2547.37,2312.64,2508.39,27092945370,2508.39,5.728,2597.5514285714285,2936.0664
2021-06-14,2021,6,14,Monday,24,2021-24,2508.77,2606.43,2469.39,2537.89,26964576331,2537.89,1.176,2584.904285714286,2940.5029999999997
2021-06-15,2021,6,15,Tuesday,24,2021-24,2587.76,2639.23,2515.15,2610.94,29005279219,2610.94,2.878,2583.2914285714282,2942.0322
2021-06-16,2021,6,16,Wednesday,24,2021-24,2544.86,2554.63,2354.35,2367.66,24101926180,2367.66,-9.317,2559.1157142857146,2936.1280000000006
2021-06-17,2021,6,17,Thursday,24,2021-24,2367.31,2457.18,2312.3,2372.0,21871633186,2372.0,0.183,2524.6064285714288,2928.6404
2021-06-18,2021,6,18,Friday,24,2021-24,2374.59,2377.2,2147.31,2231.73,22752818388,2231.73,-5.914,2492.0014285714283,2918.1374
2021-06-19,2021,6,19,Saturday,24,2021-24,2235.16,2278.42,2168.89,2178.5,18765854896,2178.5,-2.385,2459.71,2906.2432
2021-06-20,2021,6,20,Sunday,25,2021-25,2171.34,2275.38,2049.96,2246.36,22535930423,2246.36,3.115,2426.2292857142857,2892.2526000000003
2021-06-21,2021,6,21,Monday,25,2021-25,2245.32,2259.46,1867.19,1888.45,33745173825,1888.45,-15.933,2376.1,2870.9804
2021-06-22,2021,6,22,Tuesday,25,2021-25,1886.67,1993.16,1707.6,1874.95,35547251725,1874.95,-0.715,2330.207857142857,2839.8576000000003
2021-06-23,2021,6,23,Wednesday,25,2021-25,1878.62,2043.53,1827.57,1989.74,28408659206,1989.74,6.122,2286.0271428571427,2814.5798
2021-06-24,2021,6,24,Thursday,25,2021-25,1968.96,2032.34,1887.43,1988.46,20272845769,1988.46,-0.064,2251.522857142857,2783.8933999999995
2021-06-25,2021,6,25,Friday,25,2021-25,1989.22,2017.76,1794.4,1813.22,22774334998,1813.22,-8.813,2212.912142857143,2750.3401999999996
2021-06-26,2021,6,26,Saturday,25,2021-25,1810.88,1850.18,1719.56,1829.24,20637542361,1829.24,0.884,2174.1092857142858,2717.2304000000004
2021-06-27,2021,6,27,Sunday,26,2021-26,1831.0,1979.96,1811.25,1978.89,19885474742,1978.89,8.181,2136.287857142857,2678.7551999999996
2021-06-28,2021,6,28,Monday,26,2021-26,1981.39,2139.81,1963.62,2079.66,25514602841,2079.66,5.092,2103.557142857143,2641.7716000000005
2021-06-29,2021,6,29,Tuesday,26,2021-26,2083.45,2242.24,2076.24,2160.77,24815124419,2160.77,3.9,2071.4021428571427,2605.9411999999998
2021-06-30,2021,6,30,Wednesday,26,2021-26,2164.22,2282.99,2090.76,2274.55,25828056268,2274.55,5.266,2064.7514285714287,2568.0582
2021-07-01,2021,7,1,Thursday,26,2021-26,2274.4,2274.4,2081.08,2113.61,29061701793,2113.61,-7.076,2046.295,2534.6134
2021-07-02,2021,7,2,Friday,26,2021-26,2109.89,2155.6,2021.82,2150.04,31796212554,2150.04,1.724,2040.4599999999998,2503.3112
2021-07-03,2021,7,3,Saturday,26,2021-26,2150.83,2237.57,2117.59,2226.11,17433361641,2226.11,3.538,2043.8607142857143,2466.2522
2021-07-04,2021,7,4,Sunday,27,2021-27,2226.55,2384.29,2190.84,2321.72,18787107473,2321.72,4.295,2049.2435714285716,2439.9242
2021-07-05,2021,7,5,Monday,27,2021-27,2321.92,2321.92,2163.04,2198.58,20103794829,2198.58,-5.304,2071.3957142857143,2412.1456
2021-07-06,2021,7,6,Tuesday,27,2021-27,2197.92,2346.29,2197.92,2324.68,20891861314,2324.68,5.735,2103.5192857142856,2392.9912
2021-07-07,2021,7,7,Wednesday,27,2021-27,2323.21,2403.77,2298.03,2315.16,22398345285,2315.16,-0.409,2126.763571428571,2371.6929999999998
2021-07-08,2021,7,8,Thursday,27,2021-27,2317.95,2324.01,2089.41,2120.03,23188123689,2120.03,-8.429,2136.1614285714286,2364.88
2021-07-09,2021,7,9,Friday,27,2021-27,2115.57,2185.38,2051.07,2146.69,23029574602,2146.69,1.258,2159.9807142857144,2352.1279999999997
2021-07-10,2021,7,10,Saturday,27,2021-27,2147.0,2190.12,2081.92,2111.4,17581542471,2111.4,-1.644,2180.1349999999998,2345.7436000000002
2021-07-11,2021,7,11,Sunday,28,2021-28,2110.88,2172.65,2083.8,2139.66,14705386138,2139.66,1.339,2191.6185714285716,2342.6225999999997
2021-07-12,2021,7,12,Monday,28,2021-28,2140.51,2167.71,2011.02,2036.72,17768129077,2036.72,-4.811,2188.5514285714285,2341.1654
2021-07-13,2021,7,13,Tuesday,28,2021-28,2034.1,2040.69,1922.58,1940.08,16621628658,1940.08,-4.745,2172.7878571428573,2327.0951999999997
2021-07-14,2021,7,14,Wednesday,28,2021-28,1941.17,2015.11,1869.22,1994.33,17342819679,1994.33,2.796,2152.772142857143,2312.8492
2021-07-15,2021,7,15,Thursday,28,2021-28,1994.71,2037.74,1883.27,1911.18,15688092552,1911.18,-4.17,2138.3128571428574,2293.2988
2021-07-16,2021,7,16,Friday,28,2021-28,1916.6,1959.7,1853.59,1880.38,14884569147,1880.38,-1.611,2119.0514285714285,2276.1766000000002
2021-07-17,2021,7,17,Saturday,28,2021-28,1876.88,1917.6,1855.59,1898.83,13364282076,1898.83,0.981,2095.674285714286,2265.755
2021-07-18,2021,7,18,Sunday,29,2021-29,1900.19,1988.34,1883.01,1895.55,13791868728,1895.55,-0.172,2065.2335714285714,2258.0758
2021-07-19,2021,7,19,Monday,29,2021-29,1893.05,1916.12,1807.91,1817.3,14157735481,1817.3,-4.128,2037.9992857142859,2246.6156
2021-07-20,2021,7,20,Tuesday,29,2021-29,1819.08,1837.0,1722.05,1787.51,17368597636,1787.51,-1.639,1999.6299999999999,2228.0668
2021-07-21,2021,7,21,Wednesday,29,2021-29,1786.28,2025.68,1759.02,1990.97,21253359756,1990.97,11.382,1976.4735714285714,2215.2158
2021-07-22,2021,7,22,Thursday,29,2021-29,1994.82,2044.12,1954.3,2025.2,17495480331,2025.2,1.719,1969.7000000000003,2201.5974
2021-07-23,2021,7,23,Friday,29,2021-29,2025.11,2129.44,2000.44,2124.78,16200392492,2124.78,4.917,1968.135,2186.9903999999997
2021-07-24,2021,7,24,Saturday,29,2021-29,2123.96,2197.65,2107.32,2189.22,16057446601,2189.22,3.033,1973.6935714285717,2177.0108
2021-07-25,2021,7,25,Sunday,30,2021-30,2187.15,2194.44,2108.83,2191.37,14566483636,2191.37,0.098,1977.387142857143,2168.2266
2021-07-26,2021,7,26,Monday,30,2021-30,2191.31,2428.82,2177.33,2233.37,29614324233,2233.37,1.916,1991.4335714285714,2158.5922
2021-07-27,2021,7,27,Tuesday,30,2021-30,2230.2,2316.95,2154.73,2298.33,23067480378,2298.33,2.909,2017.0228571428572,2152.7536
2021-07-28,2021,7,28,Wednesday,30,2021-30,2302.08,2341.78,2250.91,2296.55,18991302378,2296.55,-0.078,2038.6100000000001,2148.3358
2021-07-29,2021,7,29,Thursday,30,2021-30,2299.01,2396.45,2273.4,2380.96,16313373113,2380.96,3.676,2072.1657142857143,2143.7896
2021-07-30,2021,7,30,Friday,30,2021-30,2382.55,2469.7,2322.34,2466.96,20212848934,2466.96,3.612,2114.0642857142857,2143.6984
2021-07-31,2021,7,31,Saturday,30,2021-30,2461.58,2551.16,2423.82,2536.21,18001710283,2536.21,2.807,2159.591428571429,2147.3472
2021-08-01,2021,8,1,Sunday,31,2021-31,2530.46,2695.43,2520.93,2561.85,22697987055,2561.85,1.011,2207.184285714286,2151.1346000000003
2021-08-02,2021,8,2,Monday,31,2021-31,2557.77,2665.73,2511.38,2610.15,22162754104,2610.15,1.885,2263.816428571429,2153.1697999999997
2021-08-03,2021,8,3,Tuesday,31,2021-31,2609.41,2630.31,2449.35,2502.35,22696753413,2502.35,-4.13,2314.8764285714287,2152.459
2021-08-04,2021,8,4,Wednesday,31,2021-31,2508.54,2764.44,2463.47,2724.62,25038698173,2724.62,8.882,2367.2799999999997,2154.7326000000003
2021-08-05,2021,8,5,Thursday,31,2021-31,2725.67,2840.43,2540.68,2827.33,31057928075,2827.33,3.77,2424.575,2163.926
2021-08-06,2021,8,6,Friday,31,2021-31,2827.5,2944.9,2727.79,2890.94,26528577879,2890.94,2.25,2479.300714285714,2174.3048
2021-08-07,2021,8,7,Saturday,31,2021-31,2891.71,3170.23,2868.54,3157.24,33081467129,3157.24,9.211,2548.4449999999997,2192.815
2021-08-08,2021,8,8,Sunday,32,2021-32,3161.23,3184.6,2951.75,3013.73,28433638008,3013.73,-4.545,2607.1850000000004,2209.5196
2021-08-09,2021,8,9,Monday,32,2021-32,3012.89,3185.7,2900.93,3167.86,31983260936,3167.86,5.114,2673.934285714286,2227.9496000000004
2021-08-10,2021,8,10,Tuesday,32,2021-32,3163.05,3228.94,3059.23,3141.69,27605221710,3141.69,-0.826,2734.174285714286,2253.0144
2021-08-11,2021,8,11,Wednesday,32,2021-32,3142.83,3269.21,3122.92,3164.25,26729035052,3164.25,0.718,2796.152857142857,2278.8003999999996
2021-08-12,2021,8,12,Thursday,32,2021-32,3164.18,3236.31,2984.17,3043.41,25403699845,3043.41,-3.819,2843.470714285714,2299.8738
2021-08-13,2021,8,13,Friday,32,2021-32,3049.0,3324.67,3037.68,3322.21,23868866254,3322.21,9.161,2904.56,2326.5488
2021-08-14,2021,8,14,Saturday,32,2021-32,3322.76,3329.28,3214.52,3265.44,19860862133,3265.44,-1.709,2956.647857142857,2355.5932000000003
2021-08-15,2021,8,15,Sunday,33,2021-33,3266.28,3320.08,3117.79,3310.5,22166205051,3310.5,1.38,3010.1228571428574,2385.2183999999997
2021-08-16,2021,8,16,Monday,33,2021-33,3309.42,3333.99,3139.78,3156.51,23080039949,3156.51,-4.652,3049.1485714285714,2408.7708
2021-08-17,2021,8,17,Tuesday,33,2021-33,3149.38,3288.81,2996.47,3014.85,25509056745,3014.85,-4.488,3085.7557142857145,2427.4746
2021-08-18,2021,8,18,Wednesday,33,2021-33,3011.96,3124.98,2959.03,3020.09,21539248425,3020.09,0.174,3106.860714285714,2444.661
2021-08-19,2021,8,19,Thursday,33,2021-33,3019.13,3184.44,2963.15,3182.7,19546290360,3182.7,5.384,3132.244285714286,2462.824
2021-08-20,2021,8,20,Friday,33,2021-33,3182.16,3298.25,3178.1,3286.94,20885619828,3286.94,3.275,3160.5299999999997,2486.2906
2021-08-21,2021,8,21,Saturday,33,2021-33,3286.93,3307.35,3209.87,3226.08,18113977628,3226.08,-1.851,3165.447142857143,2507.8114
2021-08-22,2021,8,22,Sunday,34,2021-34,3226.23,3272.73,3142.01,3242.12,15983278460,3242.12,0.497,3181.7607142857146,2528.1316
2021-08-23,2021,8,23,Monday,34,2021-34,3241.36,3373.38,3235.85,3319.26,20511110509,3319.26,2.379,3192.575,2548.0824
2021-08-24,2021,8,24,Tuesday,34,2021-34,3324.86,3358.69,3154.12,3172.46,20131028906,3172.46,-4.423,3194.7728571428574,2567.56
2021-08-25,2021,8,25,Wednesday,34,2021-34,3174.27,3248.73,3086.11,3224.92,18902728235,3224.92,1.654,3199.1064285714288,2585.5648
2021-08-26,2021,8,26,Thursday,34,2021-34,3228.75,3249.66,3060.23,3100.33,17405668117,3100.33,-3.863,3203.172142857143,2601.2682
2021-08-27,2021,8,27,Friday,34,2021-34,3096.41,3281.84,3064.49,3270.6,18489602004,3270.6,5.492,3199.4857142857145,2624.2796000000003
2021-08-28,2021,8,28,Saturday,34,2021-34,3275.1,3284.85,3217.4,3244.4,13709633698,3244.4,-0.801,3197.9828571428575,2646.2338
2021-08-29,2021,8,29,Sunday,35,2021-35,3246.77,3283.24,3158.84,3227.0,13296586731,3227.0,-0.536,3192.0185714285717,2668.5458000000003
2021-08-30,2021,8,30,Monday,35,2021-35,3227.19,3346.58,3151.44,3224.37,19306924485,3224.37,-0.081,3196.865714285714,2690.24
2021-08-31,2021,8,31,Tuesday,35,2021-35,3227.76,3466.99,3195.22,3433.73,27280502987,3433.73,6.493,3226.785714285714,2718.1802
2021-09-01,2021,9,1,Wednesday,35,2021-35,3430.76,3836.87,3387.41,3834.83,30070890104,3834.83,11.681,3284.9814285714288,2756.0752
2021-09-02,2021,9,2,Thursday,35,2021-35,3825.03,3830.71,3726.75,3790.99,24387397330,3790.99,-1.143,3328.430714285714,2792.0083999999997
2021-09-03,2021,9,3,Friday,35,2021-35,3787.49,4022.47,3712.68,3940.61,26207765094,3940.61,3.947,3375.121428571429,2832.597
2021-09-04,2021,9,4,Saturday,35,2021-35,3937.91,3969.45,3837.93,3887.83,20806963328,3887.83,-1.34,3422.3892857142855,2872.7459999999996
2021-09-05,2021,9,5,Sunday,36,2021-36,3886.33,3979.19,3838.49,3952.13,18371468576,3952.13,1.654,3473.1042857142857,2913.812
2021-09-06,2021,9,6,Monday,36,2021-36,3951.52,3968.43,3868.99,3928.38,18674691198,3928.38,-0.601,3516.612857142857,2954.4686000000006
2021-09-07,2021,9,7,Tuesday,36,2021-36,3926.53,3945.31,3062.22,3426.39,39131346397,3426.39,-12.778,3534.750714285714,2986.6504
2021-09-08,2021,9,8,Wednesday,36,2021-36,3428.38,3559.12,3224.76,3497.32,31738430771,3497.32,2.07,3554.207857142857,3020.8466
2021-09-09,2021,9,9,Thursday,36,2021-36,3452.55,3562.99,3400.52,3427.34,24118055831,3427.34,-2.001,3577.565714285714,3049.574
2021-09-10,2021,9,10,Friday,36,2021-36,3425.56,3512.57,3157.06,3211.51,22355974097,3211.51,-6.297,3573.3450000000003,3073.3002
2021-09-11,2021,9,11,Saturday,36,2021-36,3209.03,3346.53,3208.96,3270.28,18627122934,3270.28,1.83,3575.1935714285714,3096.2102
2021-09-12,2021,9,12,Sunday,37,2021-37,3270.29,3462.47,3235.11,3410.13,16810411424,3410.13,4.277,3588.2742857142853,3120.6284
2021-09-13,2021,9,13,Monday,37,2021-37,3407.47,3426.5,3121.51,3285.51,22721552948,3285.51,-3.654,3592.6414285714286,3142.5112
2021-09-14,2021,9,14,Tuesday,37,2021-37,3286.32,3429.17,3273.63,3429.17,19125420848,3429.17,4.372,3592.315714285714,3166.4272
2021-09-15,2021,9,15,Wednesday,37,2021-37,3431.22,3615.28,3365.91,3615.28,17548551804,3615.28,5.427,3576.633571428571,3192.7662
2021-09-16,2021,9,16,Thursday,37,2021-37,3613.07,3673.31,3489.81,3571.29,20093903064,3571.29,-1.217,3560.940714285714,3218.2610000000004
2021-09-17,2021,9,17,Friday,37,2021-37,3569.57,3589.31,3356.45,3398.54,17722363229,3398.54,-4.837,3522.2214285714285,3238.6125999999995
2021-09-18,2021,9,18,Saturday,37,2021-37,3397.42,3540.81,3371.89,3432.02,15995220233,3432.02,0.985,3489.663571428572,3257.9138000000003
2021-09-19,2021,9,19,Sunday,38,2021-38,3433.29,3448.32,3286.17,3329.45,14257609743,3329.45,-2.989,3445.1864285714287,3273.7785999999996
2021-09-20,2021,9,20,Monday,38,2021-38,3329.67,3343.33,2940.84,2958.99,27371684581,2958.99,-11.127,3375.944285714286,3281.7214000000004
2021-09-21,2021,9,21,Tuesday,38,2021-38,2977.31,3101.7,2676.41,2764.43,30405062665,2764.43,-6.575,3328.6614285714286,3284.8070000000002
2021-09-22,2021,9,22,Wednesday,38,2021-38,2763.21,3089.08,2741.44,3077.87,23742102645,3077.87,11.338,3298.7007142857146,3296.3174
2021-09-23,2021,9,23,Thursday,38,2021-38,3077.97,3173.54,3038.1,3155.52,18516291047,3155.52,2.523,3279.285,3304.9354
2021-09-24,2021,9,24,Friday,38,2021-38,3154.56,3159.64,2747.34,2931.67,25595422789,2931.67,-7.094,3259.2964285714284,3307.0222000000003
2021-09-25,2021,9,25,Saturday,38,2021-38,2930.88,2968.99,2818.97,2925.57,18932786754,2925.57,-0.208,3234.6742857142854,3307.7148
2021-09-26,2021,9,26,Sunday,39,2021-39,2926.34,3114.86,2744.58,3062.27,21172766310,3062.27,4.673,3209.827142857143,3305.8154
2021-09-27,2021,9,27,Monday,39,2021-39,3065.84,3163.67,2932.69,2934.14,19164053681,2934.14,-4.184,3184.7292857142857,3304.2236000000003
2021-09-28,2021,9,28,Tuesday,39,2021-39,2928.96,2970.77,2793.36,2807.3,16895079070,2807.3,-4.323,3140.3100000000004,3297.0124
2021-09-29,2021,9,29,Wednesday,39,2021-39,2809.3,2946.88,2786.99,2853.14,15763456158,2853.14,1.633,3085.871428571429,3291.2414000000003
2021-09-30,2021,9,30,Thursday,39,2021-39,2852.56,3046.52,2840.29,3001.68,17661065099,3001.68,5.206,3045.1850000000004,3287.99
2021-10-01,2021,10,1,Friday,39,2021-39,3001.13,3329.85,2978.65,3307.52,22307625573,3307.52,10.189,3038.683571428571,3293.2722
2021-10-02,2021,10,2,Saturday,39,2021-39,3308.87,3464.84,3260.03,3391.69,19202671704,3391.69,2.545,3035.8028571428576,3294.6618
2021-10-03,2021,10,3,Sunday,40,2021-40,3390.77,3484.61,3348.12,3418.36,15516566862,3418.36,0.786,3042.1535714285715,3297.7202
2021-10-04,2021,10,4,Monday,40,2021-40,3418.78,3434.78,3283.45,3380.09,17747154101,3380.09,-1.12,3072.2321428571427,3299.112
2021-10-05,2021,10,5,Tuesday,40,2021-40,3381.78,3541.45,3365.82,3518.52,16632591670,3518.52,4.095,3126.0957142857146,3306.3522
2021-10-06,2021,10,6,Wednesday,40,2021-40,3516.57,3622.55,3354.47,3580.56,21855226591,3580.56,1.763,3162.0021428571426,3317.6664
2021-10-07,2021,10,7,Thursday,40,2021-40,3576.81,3650.01,3479.91,3587.97,19090322927,3587.97,0.207,3192.8914285714286,3329.0240000000003
2021-10-08,2021,10,8,Friday,40,2021-40,3587.83,3667.96,3547.83,3563.76,16222029488,3563.76,-0.675,3238.0407142857143,3336.6452000000004
2021-10-09,2021,10,9,Saturday,40,2021-40,3560.0,3628.24,3544.64,3575.72,12707036942,3575.72,0.336,3284.48,3342.4208000000003
2021-10-10,2021,10,10,Sunday,41,2021-41,3575.02,3603.24,3414.97,3425.85,16171746693,3425.85,-4.191,3310.45,3346.4162
2021-10-11,2021,10,11,Monday,41,2021-41,3419.73,3622.29,3385.76,3545.35,18579189588,3545.35,3.488,3354.1078571428575,3352.4807999999994
2021-10-12,2021,10,12,Tuesday,41,2021-41,3546.48,3546.48,3407.34,3492.57,18109578443,3492.57,-1.489,3403.055714285714,3355.947
2021-10-13,2021,10,13,Wednesday,41,2021-41,3492.75,3607.74,3417.6,3606.2,16211275589,3606.2,3.253,3456.845714285714,3364.6218
2021-10-14,2021,10,14,Thursday,41,2021-41,3604.96,3819.26,3590.28,3786.01,19443499909,3786.01,4.986,3512.8692857142855,3375.8435999999997
2021-10-15,2021,10,15,Friday,41,2021-41,3790.15,3895.47,3735.36,3862.63,20966841512,3862.63,2.024,3552.52,3391.0896
2021-10-16,2021,10,16,Saturday,41,2021-41,3865.67,3962.45,3805.89,3830.38,16578095629,3830.38,-0.835,3583.855,3402.2852000000003
2021-10-17,2021,10,17,Sunday,42,2021-42,3829.86,3914.9,3660.72,3847.1,15908090346,3847.1,0.437,3614.4792857142857,3414.3392
2021-10-18,2021,10,18,Monday,42,2021-42,3847.73,3888.21,3686.75,3748.76,17386204158,3748.76,-2.556,3640.8128571428574,3424.7743999999993
2021-10-19,2021,10,19,Tuesday,42,2021-42,3747.16,3883.93,3736.78,3877.65,15998757133,3877.65,3.438,3666.4649999999997,3437.84
2021-10-20,2021,10,20,Wednesday,42,2021-42,3877.73,4167.47,3833.29,4155.99,20338319988,4155.99,7.178,3707.567142857143,3452.2852000000003
2021-10-21,2021,10,21,Thursday,42,2021-42,4161.71,4366.09,4032.48,4054.32,28220661820,4054.32,-2.446,3740.877857142857,3456.675
2021-10-22,2021,10,22,Friday,42,2021-42,4055.69,4162.98,3908.34,3970.18,19432937968,3970.18,-2.075,3769.9078571428577,3460.2588
2021-10-23,2021,10,23,Saturday,42,2021-42,3971.36,4171.66,3944.63,4171.66,14781537792,4171.66,5.075,3812.475,3464.8797999999997
2021-10-24,2021,10,24,Sunday,43,2021-43,4171.86,4185.73,3967.12,4087.9,14978083638,4087.9,-2.008,3859.764285714286,3468.8812
2021-10-25,2021,10,25,Monday,43,2021-43,4084.43,4236.67,4072.03,4217.88,15995727040,4217.88,3.179,3907.8021428571424,3474.1962
2021-10-26,2021,10,26,Tuesday,43,2021-43,4217.34,4289.13,4106.82,4131.1,17157714562,4131.1,-2.057,3953.411428571428,3478.2506
2021-10-27,2021,10,27,Wednesday,43,2021-43,4132.17,4299.15,3930.26,3930.26,26219530404,3930.26,-4.862,3976.558571428571,3488.328
2021-10-28,2021,10,28,Thursday,43,2021-43,3924.82,4293.15,3905.71,4287.32,25958154575,4287.32,9.085,4012.3664285714285,3504.1279999999997
2021-10-29,2021,10,29,Friday,43,2021-43,4288.69,4455.74,4271.71,4414.75,22967641914,4414.75,2.972,4051.8035714285716,3523.8762
2021-10-30,2021,10,30,Saturday,43,2021-43,4414.24,4426.85,4252.49,4325.65,14615490626,4325.65,-2.018,4087.18,3546.1589999999997
2021-10-31,2021,10,31,Sunday,44,2021-44,4322.74,4394.45,4179.02,4288.07,17498160238,4288.07,-0.869,4118.677857142857,3566.5148
2021-11-01,2021,11,1,Monday,44,2021-44,4288.22,4377.32,4160.97,4324.63,17985288261,4324.63,0.852,4159.811428571428,3584.8048
2021-11-02,2021,11,2,Tuesday,44,2021-44,4322.5,4599.95,4288.69,4584.8,20794448222,4584.8,6.016,4210.322142857143,3610.7906
2021-11-03,2021,11,3,Wednesday,44,2021-44,4589.68,4664.91,4462.98,4607.19,21220463155,4607.19,0.488,4242.550714285715,3634.3509999999997
2021-11-04,2021,11,4,Thursday,44,2021-44,4604.68,4606.52,4426.62,4537.32,18415244464,4537.32,-1.517,4277.050714285714,3652.7918
2021-11-05,2021,11,5,Friday,44,2021-44,4537.42,4570.9,4447.49,4486.24,15086003586,4486.24,-1.126,4313.9121428571425,3671.0907999999995
2021-11-06,2021,11,6,Saturday,44,2021-44,4482.65,4531.0,4334.97,4521.58,14429076700,4521.58,0.788,4338.9064285714285,3693.5516000000002
2021-11-07,2021,11,7,Sunday,45,2021-45,4523.98,4640.92,4510.98,4620.55,13541376033,4620.55,2.189,4376.952857142857,3717.3221999999996
2021-11-08,2021,11,8,Monday,45,2021-45,4619.65,4822.36,4619.65,4812.09,19290896267,4812.09,4.145,4419.396428571429,3746.975
2021-11-09,2021,11,9,Tuesday,45,2021-45,4810.07,4837.59,4718.04,4735.07,20834172627,4735.07,-1.601,4462.5371428571425,3782.4966
2021-11-10,2021,11,10,Wednesday,45,2021-45,4733.36,4859.5,4485.09,4636.17,22748160545,4636.17,-2.089,4512.959285714286,3819.9314
2021-11-11,2021,11,11,Thursday,45,2021-45,4635.45,4778.06,4580.99,4730.38,17933201129,4730.38,2.032,4544.606428571428,3852.9815999999996
2021-11-12,2021,11,12,Friday,45,2021-45,4724.31,4808.74,4510.92,4667.12,18316060208,4667.12,-1.338,4562.632857142858,3883.2136000000005
2021-11-13,2021,11,13,Saturday,45,2021-45,4666.72,4702.12,4582.18,4651.46,14457436261,4651.46,-0.335,4585.905,3917.6094
2021-11-14,2021,11,14,Sunday,46,2021-46,4648.63,4689.84,4516.94,4626.36,12172962219,4626.36,-0.54,4610.068571428571,3951.6251999999995
2021-11-15,2021,11,15,Monday,46,2021-46,4627.09,4764.64,4546.6,4557.5,16275851299,4557.5,-1.488,4626.702142857143,3981.5298
2021-11-16,2021,11,16,Tuesday,46,2021-46,4570.48,4891.7,4144.33,4216.37,27417502801,4216.37,-7.485,4600.385714285714,4007.1744
2021-11-17,2021,11,17,Wednesday,46,2021-46,4213.91,4300.31,4107.13,4287.59,22183461850,4287.59,1.689,4577.557142857143,4036.7802
2021-11-18,2021,11,18,Thursday,46,2021-46,4287.8,4343.56,3959.23,4000.65,21383250893,4000.65,-6.692,4539.223571428572,4059.7304
2021-11-19,2021,11,19,Friday,46,2021-46,3995.73,4311.71,3982.92,4298.31,20626269711,4298.31,7.44,4525.8,4085.663
2021-11-20,2021,11,20,Saturday,46,2021-46,4298.35,4434.39,4209.24,4409.93,15448261277,4409.93,2.597,4517.825,4107.7112
2021-11-21,2021,11,21,Sunday,47,2021-47,4412.2,4422.49,4255.46,4269.73,14094831413,4269.73,-3.179,4492.766428571429,4125.272
2021-11-22,2021,11,22,Monday,47,2021-47,4266.51,4302.02,4033.57,4088.46,19752218877,4088.46,-4.246,4441.078571428571,4138.674
2021-11-23,2021,11,23,Tuesday,47,2021-47,4089.68,4385.48,4069.77,4340.76,22133497059,4340.76,6.171,4412.913571428571,4157.8874
2021-11-24,2021,11,24,Wednesday,47,2021-47,4340.04,4376.88,4176.18,4239.98,21838037128,4239.98,-2.322,4384.614285714286,4172.3166
2021-11-25,2021,11,25,Thursday,47,2021-47,4271.39,4550.52,4249.77,4274.74,18705358318,4274.74,0.82,4352.068571428571,4186.2002
2021-11-26,2021,11,26,Friday,47,2021-47,4522.21,4550.84,3933.51,4030.91,26281795488,4030.91,-5.704,4306.625,4195.059
